year	elevation	dz_dt	dslr_dt	msl	norm_diff
2041	0.7260485025	0.026048502500000004	0.0061	0.1291	1.0
2042	0.7366987722860749	0.010650269786075002	0.0061	0.1352	1.0076225499637215
2043	0.74707110224603	0.010372329959955098	0.0062	0.1414	1.0146119802788685
2044	0.7581768529993497	0.011105750753319692	0.0061	0.1475	1.022997545754543
2045	0.7692926475012908	0.011115794501941077	0.0061	0.1536	1.0313999363810966
2046	0.7754166049812412	0.006123957479950463	0.008	0.1616	1.0282572155061922
2047	0.7845592373619626	0.009142632380721421	0.0046	0.1662	1.035866971392499
2048	0.7941868389960536	0.009627601634090967	0.0041	0.1703	1.0451267343552029
2049	0.8060730100670512	0.011886171070997664	0.0018	0.1721	1.0620229507436467
2050	0.8190537714041084	0.012980761337057214	0.0004	0.1725	1.083098070765507
2051	0.8301075317511118	0.011053760347003456	0.0022	0.1747	1.0979297694965102
2052	0.837926447268402	0.007818915517290246	0.0058	0.1805	1.1013118292702344
2053	0.8492330257516207	0.011306578483218721	0.0021	0.1826	1.1167345641370812
2054	0.8590915313937182	0.009858505642097455	0.0033	0.1859	1.1277212834514452
2055	0.8678968233518684	0.008805291958150212	0.004	0.1899	1.1357710430840193
2056	0.8764138055556908	0.008516982203822425	0.0045	0.1944	1.1425002369541766
2057	0.8840710796267285	0.007657274071037664	0.0055	0.1999	1.146114073092475
2058	0.8927844425287175	0.008713362901988963	0.0046	0.2045	1.1530047225953424
2059	0.8991817841188904	0.006397341590172951	0.0068	0.2113	1.152330194712048
2060	0.9021480801418001	0.0029662960229097255	0.0075	0.2188	1.144735395565885
2061	0.9050760243965621	0.0029279442547619503	0.0076	0.2264	1.1369088314222922
2062	0.9114309476389372	0.006354923242375126	0.0043	0.2307	1.1403512108465959
2063	0.9172093236004212	0.005778375961483993	0.0054	0.2361	1.1409850611031915
2064	0.9211294830112406	0.003920159410819419	0.0073	0.2434	1.1353231981870004
2065	0.9266066235968261	0.0054771405855854795	0.0054	0.2488	1.135452423045196
2066	0.9308541275218011	0.004247503924974954	0.0066	0.2554	1.131511553665052
2067	0.9348892061271882	0.004035078605387063	0.0069	0.2623	1.1267122763695823
2068	0.9379694985577531	0.0030802924305649805	0.0085	0.2708	1.1176332560743014
2069	0.9399243613851119	0.0019548628273587925	0.0071	0.2779	1.109014192367644
2070	0.9415670723529143	0.0016427109678023727	0.0074	0.2853	1.0993696602043395
2071	0.9444169230281827	0.0028498506752683986	0.0077	0.293	1.0912447561222969
2072	0.9465184574602957	0.002101534432113002	0.0087	0.3017	1.0801910964845678
2073	0.9491845784145797	0.002666120954283928	0.0082	0.3099	1.070920817687418
2074	0.955292076586383	0.006107498171803387	0.0053	0.3152	1.0722735276254138
2075	0.9603882089385015	0.0050961323521185025	0.0065	0.3217	1.0699217876645926
2076	0.9613200707830112	0.0009318618445096993	0.0077	0.3294	1.058583894819321
2077	0.9640055807683497	0.002685509985338546	0.0058	0.3352	1.0533665435710675
2078	0.9675629266632503	0.0035573458949005087	0.005	0.3402	1.0509498290654484
2079	0.9692442173058999	0.001681290642649702	0.0071	0.3473	1.0418724809614546
2080	0.9726801143885151	0.0034358970826151043	0.0053	0.3526	1.0387497611462977
2081	0.9765086298323561	0.003828515443840965	0.005	0.3576	1.036787306175303
2082	0.9811626118766388	0.00465398204428265	0.0046	0.3622	1.036877736160564
2083	0.9833843116956841	0.0022216998190453256	0.0071	0.3693	1.0287056741476357
2084	0.9850833124913091	0.0016990007956250316	0.0076	0.3769	1.018820400661461
2085	0.9859716204857861	0.0008883079944770648	0.0083	0.3852	1.0064044351728416
2086	0.9889311040500536	0.0029594835642674975	0.0066	0.3918	1.0003058916293261
2087	0.9919960680424119	0.0030649639923582875	0.0068	0.3986	0.9940490101864558
2088	0.994786430351042	0.0027903623086300514	0.0074	0.406	0.9863270079164692
2089	0.9979633069625266	0.0031768766114845803	0.007	0.413	0.9799225636930493
2090	0.9963030296039281	-0.0016602773585984252	0.0093	0.4223	0.9615620563583341
2091	0.9973350445790167	0.0010320149750885689	0.0067	0.429	0.952067125051573
2092	0.9967055947427249	-0.0006294498362917759	0.0087	0.4377	0.9364385577677614
2093	0.9986067330019985	0.0019011382592736177	0.0068	0.4445	0.9282320513099848
2094	1.0008708338198988	0.002264100817900282	0.0065	0.451	0.9211361306998149
2095	1.0026165358054187	0.0017457019855198098	0.0068	0.4578	0.9126692395135352
2096	1.0076221885542387	0.0050056527488200955	0.0035	0.4613	0.9151914884889734
2097	1.009270528856705	0.0016483403024662366	0.007	0.4683	0.9062264610617816
2098	1.0115444626269485	0.0022739337702435487	0.007	0.4753	0.8983094192902318
2099	1.011444660212945	-9.98024140036113e-05	0.007	0.4823	0.8864159269968938
2100	1.0113883209891317	-5.633922381340149e-05	0.007	0.4893	0.8745952436477242
