year	num_tides	season	high_water_height	size	jittered_height	jittered_tides
2044	7	autumn	1.7	15	1.7155984739484338	7.010774863486863
2044	20	winter	1.6	80	1.6159468180907288	19.99732017982278
2044	18	spring	1.6	15	1.6050158900225422	18.01694193670712
2044	12	winter	1.1	80	1.108864130302565	12.005220679466422
2044	7	summer	1	15	1.0191688307660756	6.982517607634912
2044	21	spring	1.2	15	1.1936779391397614	21.012445548679768
2044	41	autumn	1.4	15	1.4025124866986158	40.993532885692304
2044	43	spring	1.4	15	1.3912510392155912	43.00094928583739
2044	29	summer	1.4	15	1.380962859042573	28.996242678233408
2044	35	winter	1.4	80	1.3897016209602704	34.99101195301469
2044	36	winter	1.3	80	1.3146716932187026	35.99978174968751
2044	37	summer	1.3	15	1.2930571344250117	37.007510016795806
2044	31	spring	1.3	15	1.295088986996412	30.987480250957525
2044	20	autumn	1.2	15	1.181123514627302	20.00588085270932
2044	26	autumn	1.5	15	1.4943875896905092	25.98901148714159
2044	26	spring	1.5	15	1.5185600493807863	25.984051955556318
2044	26	summer	1.5	15	1.519973562507482	25.983265737358238
2044	19	winter	1.5	80	1.488652106625654	19.005559530817976
2044	24	autumn	1.3	15	1.2975334826122409	24.00945319145948
2044	24	summer	1.2	15	1.194817157447118	24.013514396922726
2044	8	autumn	1	15	0.9885113343370301	8.009426543549136
2044	3	spring	1	15	1.008316353490724	2.995700473242544
2044	26	winter	1.2	80	1.1827058647312925	25.98855671891349
2045	29	winter	1.5	80	1.480021172602821	29.008596299617814
2045	6	spring	1.7	15	1.6990490305225874	6.007350456151257
2045	6	autumn	1.7	15	1.699668673546914	6.000659788272481
2045	8	autumn	1	15	1.0013250633717834	8.016826933842038
2045	4	spring	1	15	0.9961011102080454	3.9970963275225317
2045	34	autumn	1.4	15	1.3833419288390998	33.98324564881254
2045	34	spring	1.4	15	1.419044273811516	34.0074213574103
2045	36	summer	1.4	15	1.4125327132997927	36.0185452727461
2045	31	winter	1.4	80	1.3880387304589532	30.994107242788793
2045	31	winter	1.3	80	1.3129297136531812	31.00880902073569
2045	39	summer	1.3	15	1.2988886596142188	39.007853736454564
2045	27	spring	1.3	15	1.2968263512020861	27.005317255787176
2045	24	autumn	1.3	15	1.281649582606342	24.003507659378286
2045	15	winter	1.6	80	1.5934386335486146	15.012782001554385
2045	18	summer	1.6	15	1.5812799207823496	17.98927531385272
2045	6	winter	1	80	0.9827202884753644	6.012985815335004
2045	5	summer	1	15	1.003812113728158	5.01269057420033
2045	21	autumn	1.2	15	1.2123245836446601	21.008462681874246
2045	21	spring	1.2	15	1.208470205862836	20.995974919768834
2045	22	summer	1.2	15	1.1959286911778437	21.995450385229585
2045	24	winter	1.2	80	1.2076541027088914	23.987089604675447
2045	11	summer	1.7	15	1.6945596912748924	11.004221225485715
2045	32	autumn	1.5	15	1.4947342560291619	32.01329162657627
2045	34	spring	1.5	15	1.4985712431660596	34.01627885824761
2045	26	summer	1.5	15	1.488663924847911	26.016948102737118
2045	23	autumn	1.6	15	1.5825705537262345	22.982930536000392
2045	11	winter	1.7	80	1.6884198005045394	11.009077008791941
2045	24	spring	1.6	15	1.588243881119444	23.99046989219926
2045	13	autumn	1.1	15	1.081014624976029	13.019212711796571
2045	13	spring	1.1	15	1.1191926054120687	13.016194553397519
2045	19	summer	1.1	15	1.0937915378590584	19.008792193409484
2045	2	summer	1.8	15	1.7814991873602612	1.9985735745923277
2045	19	winter	1.1	80	1.1145400564575503	19.00448285943912
2046	9	summer	1.7	15	1.70918884428778	9.019307958394133
2046	19	summer	1.1	15	1.0984485352876334	18.98034024612554
2046	19	spring	1.1	15	1.111066854536969	18.981420580241732
2046	14	autumn	1.1	15	1.0926804400105723	13.986127510562113
2046	2	winter	1	80	0.9919735952283552	2.007273923644338
2046	5	summer	1	15	0.9905913739197052	5.001781223169815
2046	6	spring	1	15	0.986558925642994	6.007841400944029
2046	17	spring	1.2	15	1.2124095124357417	17.006906929196628
2046	20	winter	1.1	80	1.0988250831510178	19.99139213876814
2046	25	summer	1.2	15	1.194785554323564	25.0175418574107
2046	24	winter	1.2	80	1.1987904637371523	24.01133947863258
2046	8	spring	1.7	15	1.7008510574395979	8.00005559824199
2046	24	autumn	1.3	15	1.3154825525657088	24.009236164707705
2046	21	spring	1.3	15	1.2950185972658028	21.01747741887843
2046	34	summer	1.3	15	1.3122321060476716	34.00831560827028
2046	38	winter	1.3	80	1.2846089868256614	38.00842204621026
2046	4	autumn	1	15	1.0040983567808426	4.009182174325564
2046	24	autumn	1.2	15	1.2089847074120603	23.990469561516793
2046	11	winter	1.7	80	1.6834075076380886	10.998785430263782
2046	39	autumn	1.4	15	1.4167405383862806	39.001311325779994
2046	21	summer	1.6	15	1.5931523139214006	20.985551377890665
2046	28	winter	1.5	80	1.5103822260912505	28.00169972983021
2046	23	summer	1.5	15	1.5028555689106642	23.00140364997644
2046	2	winter	1.8	80	1.789968752774721	1.989655489202148
2046	37	spring	1.4	15	1.4110768611131528	36.990040944106774
2046	33	summer	1.4	15	1.4031265257411527	33.0119204338856
2046	25	winter	1.4	80	1.3821656538283813	24.98640360189005
2046	21	winter	1.6	80	1.5867609733725951	21.011782339419963
2046	24	spring	1.6	15	1.5896919631941715	24.017759446626588
2046	33	spring	1.5	15	1.4937116521746368	32.99390561187525
2046	34	autumn	1.5	15	1.510582435055158	33.9882434794918
2046	2	autumn	1.8	15	1.7807061181971844	2.014451211292866
2046	2	spring	1.8	15	1.8163465379381627	2.0064626828159544
2046	4	summer	1.8	15	1.7954932448295633	4.017329821461834
2046	20	autumn	1.6	15	1.6184576227247722	20.003647754613976
2046	6	autumn	1.7	15	1.706431573543597	5.981296322157064
2047	6	autumn	1	15	0.9986763544652947	6.00704729279623
2047	4	winter	1	80	1.0012433170772521	3.981374527906932
2047	19	spring	1.6	15	1.603908453001968	19.009422124815448
2047	27	summer	1.2	15	1.198799958683911	27.019546293788302
2047	23	spring	1.2	15	1.1899999113958784	23.011175337962378
2047	16	autumn	1.2	15	1.2140376878530073	15.99284722909924
2047	20	autumn	1.6	15	1.617022528754073	20.008946583881812
2047	24	winter	1.6	80	1.6026731643702652	23.989873265880895
2047	30	winter	1.3	80	1.3140159549215857	30.001000015110037
2047	29	winter	1.2	80	1.1973353962155047	28.985431571621948
2047	19	summer	1.6	15	1.6088040915919104	19.011785460099908
2047	31	winter	1.4	80	1.3865523422747776	31.01439811208302
2047	27	spring	1.3	15	1.309964448885239	27.008154645336198
2047	12	winter	1.7	80	1.7173718024982265	11.996079423557031
2047	14	summer	1.7	15	1.7065396121567884	14.012791317595125
2047	22	winter	1.5	80	1.5060050582791518	21.9891745303376
2047	20	summer	1.5	15	1.5008124964889056	19.993262290913222
2047	38	spring	1.5	15	1.48079743972244	38.01341821711714
2047	33	autumn	1.5	15	1.4874821344226368	33.00749569519708
2047	39	autumn	1.4	15	1.400314247769811	39.01870337672923
2047	14	winter	1.1	80	1.0903851766888546	14.010317247300144
2047	20	summer	1.1	15	1.102760068968596	20.010946183407
2047	32	summer	1.3	15	1.3084369880643496	31.99177758965444
2047	15	spring	1.1	15	1.115620442795658	14.983520398837374
2047	31	spring	1.4	15	1.3912570401744557	30.984147110475412
2047	31	summer	1.4	15	1.4171511596159088	30.980230117267784
2047	7	spring	1	15	0.9939759838678845	6.998991488059468
2047	2	autumn	1.8	15	1.8141098907153872	1.995875597401311
2047	1	spring	1.8	15	1.8040423349038657	0.9916429140122672
2047	2	summer	1.8	15	1.7903113416179282	2.005648204291356
2047	3	winter	1.8	80	1.785886332903764	3.0067723214511295
2047	8	spring	1.7	15	1.709815608276447	8.011365958793327
2047	10	autumn	1.7	15	1.706374341107481	10.014426155408467
2047	29	autumn	1.3	15	1.284971547204067	28.982338746632653
2047	12	autumn	1.1	15	1.1128877180844645	12.002591337199354
2047	4	summer	1	15	1.013316741796138	4.008344937766397
2048	21	autumn	1.3	15	1.2886971171054586	21.00343106550217
2048	29	spring	1.3	15	1.2824554011781655	29.006881287601654
2048	2	winter	1.8	80	1.7957377741799563	1.9866480573309266
2048	13	spring	1.2	15	1.1902449196413496	13.004356965725341
2048	21	summer	1.2	15	1.1954206698321626	20.98866938289688
2048	23	winter	1.2	80	1.1882465482049225	23.019223822033272
2048	32	summer	1.3	15	1.297215614616407	32.007187998763975
2048	2	spring	1.8	15	1.7899391502423379	2.0150212725686005
2048	30	autumn	1.5	15	1.493579374039568	29.990628784251577
2048	35	spring	1.5	15	1.4835447834061282	35.01074907253624
2048	22	summer	1.5	15	1.489268648218314	21.996436877085515
2048	20	winter	1.5	80	1.514779504543286	19.98921264554382
2048	19	autumn	1.2	15	1.2122778914718284	18.9847712153018
2048	36	winter	1.3	80	1.306756505464245	35.99538495164757
2048	3	spring	1	15	1.0017126827882106	3.0011948350157525
2048	14	winter	1.6	80	1.5949406571281397	13.984271596256145
2048	22	winter	1.7	80	1.6902885914644128	21.984054656349517
2048	31	winter	1.4	80	1.3886871899947042	30.99213717923045
2048	27	summer	1.4	15	1.3964797819547414	27.00276653930228
2048	38	spring	1.4	15	1.3959592815854445	38.01350498468561
2048	23	summer	1.6	15	1.5841722487134562	22.999102849646903
2048	17	spring	1.6	15	1.5876595070490944	17.015085622534485
2048	19	autumn	1.6	15	1.5859033954878188	19.0029476062009
2048	17	autumn	1.7	15	1.6980937413839794	16.995023008127685
2048	38	autumn	1.4	15	1.4132585245227491	37.98662477853827
2048	21	summer	1.7	15	1.6879027545716063	21.001238201229565
2048	4	autumn	1	15	0.9876427203457268	3.981777293437641
2048	13	autumn	1.1	15	1.1091128471883696	13.00866983222358
2048	15	spring	1.1	15	1.0998895650060208	15.009106593033128
2048	17	summer	1.1	15	1.1121082801305153	17.013330466978292
2048	11	winter	1.1	80	1.0917553168994698	11.016962774153571
2048	5	summer	1	15	1.0098032698445254	4.990028320459259
2048	10	winter	1	80	1.0024151137815696	9.996592853203243
2048	11	spring	1.7	15	1.6819762415329085	11.018014822665931
2049	4	winter	1	80	1.0045572563698684	4.00419037918883
2049	37	summer	1.4	15	1.3937732020147109	36.99904152698902
2049	5	summer	1	15	0.9882296655122464	5.001295235128044
2049	6	winter	1.8	80	1.8043399031858829	6.010987492686687
2049	17	autumn	1.7	15	1.698350456527908	16.994347097491612
2049	1	autumn	1.8	15	1.7990050801610595	1.0038236041754514
2049	35	spring	1.4	15	1.4096219084725157	35.01558914581059
2049	29	autumn	1.4	15	1.3990313901963793	28.988344388688255
2049	25	winter	1.4	80	1.3882284893066417	25.007834112626647
2049	17	autumn	1.1	15	1.1044236787618058	16.981673407329946
2049	13	spring	1.1	15	1.0858330824575317	13.00500238405763
2049	10	summer	1.8	15	1.7980033641179558	9.998281544602785
2049	17	winter	1.1	80	1.1164666008954818	17.007557509127473
2049	21	winter	1.2	80	1.1906456979961562	20.99008459601879
2049	5	autumn	1	15	1.0094106397758522	4.994806419091044
2049	18	spring	1.7	15	1.6809250227873083	17.99215880519365
2049	15	summer	1.7	15	1.6821253021252587	15.019550629310523
2049	14	winter	1.7	80	1.6864529600523146	14.005328802911606
2049	32	summer	1.3	15	1.3038415638826293	32.01076224536836
2049	25	spring	1.3	15	1.2925853753016485	24.988798592270665
2049	20	autumn	1.3	15	1.2861326456847948	19.9900708091932
2049	20	winter	1.5	80	1.512422350096159	19.990312831797656
2049	25	autumn	1.6	15	1.6175128598344826	24.98844955270154
2049	25	spring	1.6	15	1.603688191963642	25.008181120807464
2049	4	spring	1	15	0.9843764472945122	3.9975559100400204
2049	20	summer	1.6	15	1.5833989550732765	19.98405148901146
2049	35	winter	1.3	80	1.2907940590245557	35.01812756507796
2049	22	summer	1.5	15	1.5040207378201556	22.000186859156294
2049	34	spring	1.5	15	1.5168007384352091	34.00257909921621
2049	34	autumn	1.5	15	1.508689689961205	34.01150465520849
2049	16	autumn	1.2	15	1.2056415650039904	15.986320486373579
2049	11	spring	1.2	15	1.1861400372659083	11.001922839702079
2049	21	summer	1.2	15	1.2180847294514334	20.997588677714294
2049	17	summer	1.1	15	1.0830709306179107	16.995266387692563
2049	24	winter	1.6	80	1.6188795377283136	24.008335779986748
2050	3	autumn	1	15	0.9914296468742251	2.982386517105383
2050	5	spring	1	15	1.0187542630617497	4.980710203360983
2050	11	winter	1.8	80	1.8152133350031991	10.981093339652084
2050	2	winter	1	80	0.984565509327943	1.9917548104426483
2050	3	autumn	1.8	15	1.8199000042147453	2.997823716449253
2050	5	spring	1.8	15	1.8143661990754831	4.983446032082219
2050	10	summer	1.8	15	1.788194321083138	9.993683273857542
2050	30	autumn	1.4	15	1.384798994848482	30.01519479356066
2050	29	spring	1.4	15	1.3848185313487937	28.997218860749577
2050	30	summer	1.4	15	1.397121911395161	30.01204276179864
2050	31	winter	1.4	80	1.4045371179352812	31.01322526759789
2050	33	winter	1.3	80	1.31042493496352	32.98209558189507
2050	37	summer	1.3	15	1.2819274067003814	36.98597725969346
2050	15	spring	1.3	15	1.2894878810953319	14.985179618951108
2050	21	autumn	1.3	15	1.2924427781444539	20.988988058832472
2050	3	summer	1	15	0.9804253923519957	2.9862492860096865
2050	38	autumn	1.5	15	1.4992569948469139	37.98405069850765
2050	13	autumn	1.1	15	1.105058292384939	12.998641255671453
2050	22	summer	1.5	15	1.516924993115554	22.005348548469872
2050	16	spring	1.1	15	1.0844308352344263	15.982791177589577
2050	13	summer	1.1	15	1.1004813022763713	13.007620480338966
2050	14	winter	1.1	80	1.1152959099569588	14.013307890734069
2050	18	winter	1.6	80	1.589165245451184	18.001029310487095
2050	25	summer	1.6	15	1.6114402533112187	24.980300574304085
2050	29	spring	1.6	15	1.6192421967835344	29.01189491062441
2050	31	autumn	1.6	15	1.5867429129876807	30.994346748403622
2050	9	autumn	1.7	15	1.711639382149126	9.019755031586305
2050	17	spring	1.7	15	1.7119548299807037	16.985299559558776
2050	8	summer	1.7	15	1.7137532468733772	8.010463157627418
2050	33	spring	1.5	15	1.5092551937390013	32.98523700260961
2050	18	autumn	1.2	15	1.1834281543462062	18.00270362178609
2050	18	spring	1.2	15	1.185278504445748	18.008154639522612
2050	26	summer	1.2	15	1.2001669153381418	25.984383280398283
2050	25	winter	1.2	80	1.1913602360552638	24.98969829703885
2050	14	winter	1.7	80	1.6841194750830488	13.989252008779362
2050	25	winter	1.5	80	1.5086234607957019	25.019977561347943
2051	21	autumn	1.2	15	1.2022879448662265	21.01714785751082
2051	31	winter	1.1	80	1.1137731865284946	30.984891862336216
2051	5	autumn	1.7	15	1.6911010518531098	5.005181115158064
2051	3	spring	1.7	15	1.680574453323098	2.9829946316179616
2051	7	summer	1.7	15	1.7002982910650224	6.98010227570467
2051	8	winter	1.7	80	1.7181124177785294	8.007591598640968
2051	19	winter	1.4	80	1.400481980733541	19.0105375923374
2051	18	winter	1.5	80	1.5177343836636612	18.014205833891445
2051	16	summer	1.5	15	1.4987508528091358	15.992067441736364
2051	31	spring	1.5	15	1.5020915157774077	31.015675877060517
2051	35	autumn	1.3	15	1.303458417903807	34.99030225510613
2051	28	spring	1.3	15	1.3153651481333615	27.98184952254929
2051	29	summer	1.3	15	1.3065044633868417	29.00125939722289
2051	32	winter	1.3	80	1.2956833257849336	31.984362493805918
2051	20	spring	1.1	15	1.1147477730157764	20.00125793803426
2051	33	summer	1.1	15	1.098320505736659	32.982247244482544
2051	15	autumn	1.1	15	1.0921858374751234	14.982944957809606
2051	29	winter	1.2	80	1.1821178852451855	28.999836638681185
2051	33	summer	1.2	15	1.2064607993829926	33.005333221229
2051	23	spring	1.2	15	1.1833477904350251	22.990656975937853
2051	41	autumn	1.4	15	1.4051956479354797	40.98825326273466
2051	37	spring	1.4	15	1.3920466627620336	36.985164986148355
2051	13	autumn	1	15	0.9910580800070266	13.017588716320809
2051	11	spring	1	15	1.0182311213157536	11.01980301929516
2051	14	summer	1	15	1.019783893978694	14.011738790536253
2051	13	winter	1	80	1.0107152974107143	13.018781467277874
2051	19	summer	1.4	15	1.4077048403430283	18.980507301115377
2051	25	autumn	1.5	15	1.4850401962219	25.017776373252392
2051	7	autumn	1.6	15	1.5814429237122867	7.009817950790548
2051	2	autumn	0.9	15	0.919897148930693	1.9893004371055412
2051	6	spring	0.9	15	0.9181861657247647	5.985624666622777
2051	4	summer	0.9	15	0.8924959974971549	4.008237491216845
2051	2	winter	0.9	80	0.8908479026991436	2.0024388120672647
2051	8	spring	1.6	15	1.606412342477802	7.987187822901835
2051	18	summer	1.6	15	1.6033242824045422	17.9804400990499
2051	19	winter	1.6	80	1.5834302785457466	19.003929218003705
2052	19	autumn	1.3	15	1.305033979565629	19.01754886079329
2052	25	spring	1.3	15	1.2872316207944214	24.989388524758173
2052	33	summer	1.3	15	1.2973646229415141	32.99022288413482
2052	22	autumn	1.6	15	1.6165741019883517	22.007963099828714
2052	22	winter	1.4	80	1.4039792285225932	21.9821278986416
2052	16	autumn	1.1	15	1.0834176207037014	15.986313800556388
2052	9	spring	1.1	15	1.115876504129664	9.01973510982611
2052	16	summer	1.1	15	1.0843522833312604	15.98090763760261
2052	4	autumn	1	15	0.9915515968497736	3.9815661181763677
2052	5	spring	1	15	1.0145726067000647	5.000765775773145
2052	7	summer	1	15	1.014130400150259	6.987117310573381
2052	37	winter	1.3	80	1.3031308659112524	37.01517323395447
2052	9	winter	1	80	0.9819060117492014	8.99800991935922
2052	20	winter	1.6	80	1.5967431546569384	19.996097741953456
2052	19	summer	1.6	15	1.6114823322268563	18.999089073910483
2052	24	spring	1.6	15	1.5936861985576516	23.993160284576245
2052	32	autumn	1.4	15	1.4018893677382929	31.999445822364837
2052	37	spring	1.4	15	1.4159179419456915	37.017889286658054
2052	28	summer	1.4	15	1.3898185439024144	27.99421206200109
2052	15	winter	1.1	80	1.086438779093809	14.993461492346976
2052	38	autumn	1.5	15	1.5132388179671414	38.01503577296466
2052	19	winter	1.5	80	1.5099237510564139	19.011938853815437
2052	21	summer	1.5	15	1.4853281827981737	21.009125315928337
2052	7	winter	1.8	80	1.8157482385836956	6.988957075867772
2052	6	summer	1.8	15	1.7854354022520549	5.993285717176841
2052	2	spring	1.8	15	1.787215299827703	2.00606559315714
2052	1	autumn	1.8	15	1.7934449350978483	0.9926353356892489
2052	23	summer	1.7	15	1.716084167532908	22.992935261191022
2052	34	spring	1.5	15	1.5008209176552474	34.01856841375646
2052	14	spring	1.7	15	1.6808343263715229	14.000132584812706
2052	18	winter	1.7	80	1.7023508726247856	18.018991267273407
2052	18	autumn	1.7	15	1.7007643640094814	17.986045483912907
2052	27	winter	1.2	80	1.216788653285069	26.99226888477587
2052	13	autumn	1.2	15	1.189996907639957	12.984599887568205
2052	16	spring	1.2	15	1.2132871150177096	16.00788838270036
2052	21	summer	1.2	15	1.1889115316523207	20.99086331367276
2053	23	summer	1.1	15	1.1044028246840512	22.998546280012157
2053	16	spring	1.1	15	1.1070366984368387	16.00432592726875
2053	21	summer	1.5	15	1.486812102942114	20.98051427063804
2053	27	spring	1.5	15	1.5028244551747998	27.01712167725501
2053	30	autumn	1.5	15	1.4905749757039475	29.995594079919602
2053	10	winter	1	80	0.9966050676423815	10.018390699110116
2053	13	summer	1	15	1.0194432481517541	12.992120673370453
2053	13	spring	1	15	0.9806954177328651	12.995052782240451
2053	17	autumn	1	15	1.0197416846798706	16.987287085101972
2053	1	spring	1.7	15	1.692398892043943	1.0035133475076319
2053	22	winter	1.1	80	1.0967285527322308	21.980023124495556
2053	19	winter	1.5	80	1.5198854129269392	19.00046640821533
2053	7	winter	1.7	80	1.70803793290882	7.003124856086657
2053	12	autumn	1.6	15	1.5807724874339601	11.98340896549445
2053	40	autumn	1.4	15	1.390610354564697	39.99581289356987
2053	39	spring	1.4	15	1.416834802140214	39.00465790161416
2053	19	summer	1.4	15	1.4143493127523812	19.007640907755814
2053	13	winter	1.4	80	1.4049746747429885	13.017244179698544
2053	18	winter	1.6	80	1.6045982996737016	18.002161682989282
2053	6	autumn	0.9	15	0.8967723067537338	5.98399809093275
2053	6	spring	0.9	15	0.885608565200074	6.002716626496506
2053	8	summer	1.7	15	1.714857864941257	7.99137600590788
2053	22	autumn	1.2	15	1.187418351356941	22.019004133423355
2053	4	summer	0.9	15	0.9150632999197273	4.0173856248211255
2053	32	summer	1.2	15	1.1925187566886066	31.98959888707348
2053	39	winter	1.2	80	1.1840701613924864	39.00466337843513
2053	34	winter	1.3	80	1.3108307394284302	34.005013800249976
2053	36	summer	1.3	15	1.3142657857135172	35.981206007019985
2053	32	spring	1.3	15	1.3119825804328666	32.00913252191731
2053	24	autumn	1.3	15	1.312617603239606	24.00257834321823
2053	7	winter	0.9	80	0.9115311808549162	7.001763990081574
2053	20	summer	1.6	15	1.6095622252531914	20.012583205438705
2053	17	spring	1.6	15	1.5898070860032896	17.015066678231474
2053	18	spring	1.2	15	1.1808813277738799	18.008844049989687
2053	13	autumn	1.1	15	1.1101193717107105	13.017188658890237
2054	9	autumn	1.6	15	1.5985252033616424	9.017078030318013
2054	14	winter	1.6	80	1.6090707235346806	14.015766905526071
2054	10	summer	1.6	15	1.5867484981109998	9.988007930423024
2054	32	summer	1.3	15	1.283375340611527	32.010190618987856
2054	22	summer	1.5	15	1.4866037079007317	22.004359731326854
2054	32	spring	1.5	15	1.5040243870541643	31.98983736121437
