year	num_tides	season	high_water_height	size	jittered_height	jittered_tides
2047	39	winter	1.7	80	1.6942961531878606	38.998648050865334
2047	20	winter	1.9	80	1.9040505421135432	20.003991460955564
2047	33	autumn	1.9	15	1.8804249700254807	32.983647422503225
2047	17	spring	1.5	15	1.510167225771733	16.99997714141966
2047	44	summer	1.7	15	1.7034730749911573	44.01473481414218
2047	27	spring	1.7	15	1.7073772527890068	27.004306095776325
2047	27	autumn	1.7	15	1.6838623274429874	27.01925597408068
2047	18	summer	1.5	15	1.5064964827963083	17.99049595272832
2047	18	summer	1.9	15	1.9015812698800794	17.998911675286198
2047	16	winter	1.5	80	1.5073454832937234	15.985425173596509
2047	26	winter	1.6	80	1.5992406458514234	26.007900076298846
2047	6	spring	2.1	15	2.105152878545384	6.010175641564966
2047	18	summer	1.6	15	1.589198069962169	17.98237897623162
2047	14	spring	1.6	15	1.5921102352738286	14.005683662288972
2047	17	autumn	1.6	15	1.5833872352058367	17.004208956138815
2047	2	spring	1.2	15	1.1867618599872678	2.0057066835304846
2047	28	summer	1.8	15	1.8094793740232253	27.995306502943528
2047	37	spring	1.8	15	1.8032785624328171	37.0042678844562
2047	18	summer	2.1	15	2.097904135137738	17.98639192484048
2047	33	autumn	1.8	15	1.8186508869296871	32.983183790197856
2047	2	summer	1.3	15	1.3184067911537505	2.0041079623660707
2047	9	spring	1.3	15	1.2825359689273033	9.01548914946431
2047	7	autumn	1.3	15	1.2829419080126558	7.015252535883765
2047	8	autumn	2.1	15	2.0979293014927816	7.999316381729688
2047	28	winter	1.8	80	1.7816365219664176	28.008585944751324
2047	2	autumn	1.2	15	1.18793649951448	2.009551467894196
2047	1	winter	1.3	80	1.3109727981168866	0.9867285406299747
2047	1	summer	1.2	15	1.1823823901314456	1.0077647538697407
2047	18	winter	2.1	80	2.110645290785449	18.010426328043263
2047	16	winter	2	80	1.9928621009572434	16.005774294687136
2047	18	summer	2	15	1.994738728058882	17.981486191882574
2047	2	autumn	1.1	15	1.1164322812860612	1.9976849625405868
2047	24	spring	2	15	1.9844279015674111	24.01922503309039
2047	11	winter	1.4	80	1.3859429664143739	10.980115196356598
2047	13	summer	1.4	15	1.412385261036917	13.017951219937524
2047	14	autumn	1.4	15	1.4048990504583827	14.003770820401407
2047	8	spring	1.4	15	1.4065866388222796	7.994140548008375
2047	25	autumn	2	15	1.9859328721295704	25.002815514902633
2048	2	winter	1.3	80	1.3070846245403909	1.9821971409660093
2048	7	spring	1.3	15	1.314605668154903	6.983880169308667
2048	4	autumn	1.1	15	1.1085708700393386	3.9838877412868623
2048	8	autumn	1.3	15	1.3197629351109312	8.000693937693251
2048	4	spring	1.1	15	1.109444997448891	3.9949501685941233
2048	3	autumn	2.1	15	2.086270925790118	2.993788137817575
2048	8	spring	2.1	15	2.103143575774797	7.990178303280553
2048	13	summer	2.1	15	2.0800727003899606	12.982168447192786
2048	13	winter	2.1	80	2.0914357930659837	13.008930987674663
2048	41	autumn	1.9	15	1.8892821812095786	41.01283874501446
2048	16	winter	1.5	80	1.483228644508811	16.013329736532572
2048	20	summer	2	15	1.9987410322489014	20.00467506850468
2048	37	spring	1.9	15	1.889140227020366	36.9993206787131
2048	20	summer	1.9	15	1.9108647323573142	20.000549490400804
2048	41	winter	1.7	80	1.7117317371365486	40.986171971867606
2048	37	summer	1.7	15	1.6914365483978595	36.99528139052412
2048	24	spring	1.7	15	1.7109749402852141	23.986553035359407
2048	18	autumn	1.7	15	1.6817940410003958	18.011593403680433
2048	11	autumn	1.4	15	1.3815422484735413	11.011079624115718
2048	9	spring	1.4	15	1.382770989093268	8.99929943522653
2048	4	summer	1.4	15	1.401611429902227	3.9947893549807283
2048	6	winter	1.4	80	1.4145311148206285	6.008500211820643
2048	22	winter	1.9	80	1.9119904231909248	22.00422156189873
2048	16	summer	1.5	15	1.4924276811675485	15.988062921508307
2048	14	spring	1.5	15	1.5158984499336647	14.004708029249715
2048	13	autumn	1.5	15	1.5067831852344422	12.980231329402011
2048	27	summer	1.6	15	1.6057986469857124	27.017572958391536
2048	28	spring	2	15	2.01574645100389	28.013698461615864
2048	1	autumn	1	15	1.0176602550517924	1.0061450614618674
2048	2	summer	2.2	15	2.1996622069717375	2.019506059290087
2048	2	autumn	1.2	15	1.2184954302859543	1.9880139946745934
2048	28	winter	1.8	80	1.8095332163144346	28.017202832873924
2048	39	summer	1.8	15	1.7812282198383664	39.01214257625961
2048	22	winter	2	80	2.0183162420601524	22.01640868522606
2048	38	spring	1.8	15	1.8131180854237177	38.00933733801532
2048	25	winter	1.6	80	1.5899511191702187	25.008389447770153
2048	28	autumn	2	15	2.0159932987568645	28.002173118832683
2048	10	spring	1.6	15	1.5922690991066721	10.007035022997366
2048	20	autumn	1.6	15	1.604208553114995	19.992523527588315
2048	2	winter	1.2	80	1.217905094637313	2.0170026123263027
2048	28	autumn	1.8	15	1.7931641249893775	27.98509387084879
2049	2	spring	1.3	15	1.2824148456367825	1.9862095183753723
2049	14	spring	1.6	15	1.5837358411794287	14.00029786484985
2049	32	summer	1.6	15	1.6146034096827266	32.00675124610377
2049	28	winter	1.6	80	1.6048942097699692	28.016580542088747
2049	43	spring	1.9	15	1.9013868329300008	43.01768298421395
2049	14	autumn	1.6	15	1.5928016537964584	13.99502653185911
2049	33	winter	1.8	80	1.7854052355369674	33.00319408866878
2049	32	spring	1.8	15	1.8032021704299905	31.984928788370045
2049	35	summer	1.8	15	1.801879557082668	35.0072477519855
2049	1	summer	1.3	15	1.299419047341761	0.9933730874867057
2049	29	autumn	1.8	15	1.7893339705586389	28.998717893396712
2049	3	winter	2.2	80	2.1986880286815444	2.995347140144452
2049	2	autumn	1.3	15	1.2951007715428624	1.9907858788149366
2049	25	winter	2	80	2.0133422703281822	24.98388618588395
2049	21	summer	2	15	1.980513431938606	21.009092173530853
2049	28	spring	2	15	1.9872351795408105	28.016074513099753
2049	4	summer	2.2	15	2.187209773063722	3.9808961057453636
2049	2	autumn	1.1	15	1.0951917651942178	1.9808678750619468
2049	3	spring	1.1	15	1.1194666723046942	2.9951373686209175
2049	28	autumn	2	15	2.0023963427917906	27.983685826751472
2049	1	winter	1.3	80	1.3030181403013688	0.9811970510979539
2049	20	summer	1.9	15	1.911392353232023	19.99750978276858
2049	6	autumn	2.1	15	2.118308335309146	6.014100305161797
2049	20	winter	1.9	80	1.904608475173777	19.992536504747946
2049	42	autumn	1.9	15	1.9074572078314256	41.98347192848921
2049	40	summer	1.7	15	1.7153629660631105	39.98236235656648
2049	13	spring	1.5	15	1.4984537582079436	13.008852512466452
2049	16	autumn	1.5	15	1.503293927172026	16.0099566276209
2049	9	spring	2.1	15	2.0821348127048505	8.993700016778787
2049	11	summer	2.1	15	2.1182390612946596	10.983608848108844
2049	11	winter	2.1	80	2.1010340790252644	11.00626761849595
2049	34	winter	1.7	80	1.6999524051934158	34.00422404417784
2049	8	summer	1.5	15	1.5157791797054465	7.997050644687508
2049	18	spring	1.7	15	1.6949179978582347	17.9894116579856
2049	24	autumn	1.7	15	1.69642345542725	23.996406625436116
2049	8	autumn	1.4	15	1.4040685057721551	7.986992375779118
2049	5	autumn	1.2	15	1.2100123052019582	5.0141785990790435
2049	11	spring	1.4	15	1.4011925508183112	11.01592392922437
2049	6	summer	1.4	15	1.3971861038498234	5.980229031132462
2049	13	winter	1.5	80	1.512540804329306	12.98119367738582
2049	4	spring	1.2	15	1.2026810447165504	4.005626806784225
2049	1	winter	1	80	1.0004231673035968	0.9908678956888142
2049	1	spring	1	15	0.981601266823771	0.9827281951602347
2049	6	winter	1.4	80	1.4033517447288157	6.013255314283599
2050	34	winter	1.8	80	1.8115272974177794	33.99841922482953
2050	36	summer	1.8	15	1.813313682677024	35.9924194213207
2050	1	spring	1.1	15	1.095665905648548	1.018513281092782
2050	30	spring	1.8	15	1.8047543045028729	30.012340828853816
2050	33	winter	1.6	80	1.6045429339966693	33.013551955063896
2050	28	summer	1.6	15	1.6000251617454082	27.993407364015766
2050	2	autumn	1.3	15	1.291929200680796	2.0049563547292277
2050	5	spring	1.3	15	1.2969807738624128	5.013651472681982
2050	10	autumn	2.1	15	2.096433122706493	9.988129953213845
2050	11	autumn	1.4	15	1.3812262556866413	11.012958541527777
2050	15	winter	2.1	80	2.1153002097465894	15.01094209600188
2050	2	winter	2.2	80	2.1863135026628906	2.015099202446715
2050	1	winter	1.3	80	1.285223957146555	1.011015178940785
2050	34	autumn	1.8	15	1.8093173418540582	33.9871393404268
2050	20	winter	2	80	1.9912431525420984	20.001339198293763
2050	21	summer	2	15	1.9975301479076075	20.998992160938315
2050	20	spring	1.6	15	1.6190872739984996	19.984490090835404
2050	18	autumn	1.6	15	1.601598487887192	17.99546068374272
2050	3	spring	1.2	15	1.2031365722483924	3.012020863654519
2050	2	autumn	1.2	15	1.1876549349849341	2.019193422507198
2050	13	summer	2.1	15	2.0889681944131304	13.017940270235846
2050	8	spring	1.4	15	1.3971331692667406	8.013257022800266
2050	6	spring	2.1	15	2.1017049174767912	5.992469106060469
2050	15	spring	1.5	15	1.4968000706742088	14.98543252397404
2050	24	autumn	1.7	15	1.6856819823275473	23.99769446983001
2050	38	summer	1.7	15	1.7128490398474292	38.0052039586594
