year	num_tides	season	high_water_height	size	jittered_height	jittered_tides
2044	3	autumn	1.8	15	1.8083393919729325	2.989781172360589
2044	3	spring	1.8	15	1.7961440454923892	2.9931124517396888
2044	12	summer	1.8	15	1.8156760764540831	12.006396932799959
2044	11	winter	1.8	80	1.7870785372373563	10.98089708654659
2044	21	winter	1.5	80	1.498649291582995	21.005517198430752
2044	30	summer	1.5	15	1.5114738662004321	29.999200282684455
2044	36	autumn	1.6	15	1.605527031875737	35.98727026185475
2044	35	autumn	1.5	15	1.5030492465666199	34.9838448369591
2044	8	winter	1.1	80	1.0801448764867336	8.002967930539326
2045	40	summer	1.3	15	1.31242167102413	39.98539384460126
2045	15	spring	1.3	15	1.3119380431638843	14.996152893827826
2045	35	winter	1.3	80	1.2810584431683196	34.98246798669183
2045	7	spring	1.8	15	1.8009536249937201	7.0037190282738395
2045	7	autumn	1.8	15	1.813368693267092	7.0008010959483435
2045	2	winter	1.9	80	1.9090422177114617	2.002045475285942
2045	1	summer	1.9	15	1.8913181941328354	1.0166487818275254
2045	1	spring	1.9	15	1.885818315824286	0.9936949439868795
2045	18	autumn	1.3	15	1.3018399228459556	17.98289813809677
2045	17	winter	1.7	80	1.703835549224847	17.000226765178553
2045	30	autumn	1.4	15	1.3989049636900623	30.011701804175484
2045	14	autumn	1.7	15	1.7122376749847419	13.983652376869996
2045	7	autumn	1.1	15	1.1033091956080656	7.001642639365419
2045	4	spring	1.1	15	1.091087951851953	3.99015553216205
2045	38	autumn	1.5	15	1.4987768100458472	37.98490423774851
2045	34	spring	1.5	15	1.500610476373618	34.01847489189854
2045	28	summer	1.5	15	1.4884160916016826	27.982398207870055
2045	25	winter	1.5	80	1.4934345384707446	25.014789022420963
2045	1	summer	1.1	15	1.095036385695527	1.0034584540689875
2045	14	spring	1.7	15	1.7187349259086693	14.01517058059535
2045	4	winter	1.1	80	1.107222137565954	3.9837975577809797
2045	29	winter	1.4	80	1.4150632046614702	28.988086707845504
2045	34	summer	1.4	15	1.380354247809288	33.983996307686986
2045	27	spring	1.4	15	1.4130837733478085	27.00802213496114
2045	12	summer	1.8	15	1.7995353402440997	11.99780313064254
2045	41	spring	1.6	15	1.593885734774891	41.01675634403597
2045	17	summer	1.6	15	1.619913456434405	16.992199339664356
2045	24	winter	1.6	80	1.6036577961778211	23.986398046602872
2045	32	autumn	1.6	15	1.6055487552824015	32.00583076810285
2045	10	winter	1.8	80	1.786085462175874	10.017182749161595
2045	17	summer	1.7	15	1.7013054414641318	16.986868526162258
2045	23	winter	1.2	80	1.1810739987116197	22.99764267147446
2045	20	summer	1.2	15	1.2054262250532657	19.987543550274548
2045	18	spring	1.2	15	1.1971753350382681	17.985018446673653
2045	15	autumn	1.2	15	1.2020440929494527	14.982888375505464
2046	43	summer	1.3	15	1.2836842217596185	42.98683200895644
2046	36	spring	1.4	15	1.3844798238934382	36.014908071431016
2046	22	summer	1.4	15	1.3838668871058974	22.00264431881305
2046	29	winter	1.4	80	1.4116823206461555	28.999318530416524
2046	18	winter	1.6	80	1.6098327330307152	18.008902672865386
2046	21	summer	1.6	15	1.583953843103128	20.99964960325315
2046	15	spring	1.6	15	1.5951973806682123	14.996007676230192
2046	17	winter	1.1	80	1.0894677105685249	16.99634383136416
2046	32	spring	1.5	15	1.4857968734569997	32.00646845345275
2046	16	summer	1.5	15	1.4864576074286895	16.010493435224344
2046	17	winter	1.5	80	1.4879210637888953	16.981705683891768
2046	14	autumn	1.2	15	1.2011980821698631	14.002914425189303
2046	24	spring	1.2	15	1.2060409903186482	24.000637527343848
2046	29	summer	1.2	15	1.1963695843441295	29.01908131785707
2046	37	winter	1.2	80	1.1879045958131944	36.993872508326
2046	30	spring	1.3	15	1.299173705068769	30.010563527927456
2046	6	autumn	1	15	1.0010694456747142	5.993963726442744
2046	4	spring	1	15	0.9844851522428434	4.011949475767093
2046	7	summer	1	15	1.0117524516578342	7.007802805238271
2046	6	winter	1	80	0.9832393035719378	6.0192709837979095
2046	16	autumn	1.6	15	1.5890380284336223	15.993079839501466
2046	45	autumn	1.4	15	1.395214120529309	44.99266126418116
2046	1	winter	1.8	80	1.783604596057371	0.986407467507435
2046	33	autumn	1.5	15	1.5093580525866728	32.98331339452555
2046	12	winter	1.7	80	1.6885760003563184	12.01547634351011
2046	34	winter	1.3	80	1.3160760130594658	33.989363600530744
2046	12	summer	1.7	15	1.6882104086086338	12.016674657284756
2046	6	spring	1.7	15	1.7153199427338226	5.99449275492315
2046	33	autumn	1.3	15	1.2981003917704579	33.007474486238024
2046	7	autumn	1.7	15	1.7119634929360243	6.997661911073875
2046	10	autumn	1.1	15	1.0965744384079565	9.980045521103097
2046	12	spring	1.1	15	1.084669534812638	11.980848327564624
2046	21	summer	1.1	15	1.105244221410532	21.014529964198314
2047	33	spring	1.5	15	1.4865264578644324	33.012968096352225
2047	3	spring	1	15	0.9876522412914345	2.994467264966924
2047	11	summer	1	15	1.004823647130186	11.003165986341166
2047	9	winter	1	80	0.9957448901633128	9.00943618708539
2047	14	winter	1.6	80	1.6079072376983157	14.014968889482438
2047	19	summer	1.6	15	1.5851731009072374	18.99159269201729
2047	14	spring	1.6	15	1.612308724395161	14.00055360836238
2047	21	autumn	1.6	15	1.6002772667638037	21.00427736395155
2047	15	winter	1.7	80	1.6861315281033251	15.004796989340043
2047	30	autumn	1.5	15	1.517438410880331	29.99117224814701
2047	33	autumn	1.3	15	1.3151738593395506	33.016223006532755
2047	6	autumn	1	15	0.9831074238839719	5.993091709666791
2047	39	summer	1.3	15	1.3164144049836235	38.984697536472694
2047	11	autumn	1.1	15	1.1116439164310417	10.99256698076768
2047	15	spring	1.1	15	1.0966111087534043	14.992901179717364
2047	13	summer	1.7	15	1.7032304642406677	13.00379309020466
2047	17	autumn	1.2	15	1.2178138278265185	16.98117215230917
2047	19	winter	1.5	80	1.5067130216898632	18.985286797973785
2047	17	winter	1.1	80	1.0939645460390248	16.997371109671455
2047	5	spring	1.7	15	1.7063114078080674	4.985681086225369
2047	35	autumn	1.4	15	1.4037145332716217	35.01913469234021
2047	41	spring	1.4	15	1.389116461498395	40.98016904949175
2047	29	summer	1.4	15	1.400254753000998	28.985760214967435
2047	21	winter	1.4	80	1.3848178246103833	20.994958422100588
2047	34	spring	1.3	15	1.3152130751573698	33.98200134567659
2047	18	summer	1.5	15	1.5011469157727162	18.00329783886572
2047	4	autumn	1.7	15	1.6905858147994026	4.009032747643083
2047	31	winter	1.2	80	1.2154947307500814	31.00145558115268
2047	25	summer	1.2	15	1.206041759029387	25.005006675824834
2047	43	winter	1.3	80	1.281441037255925	42.98020620037957
2047	17	spring	1.2	15	1.217868999332598	17.015702497922035
2047	16	summer	1.1	15	1.1176336408624812	16.006853774796266
2048	32	summer	1.2	15	1.189482952874565	32.00908146676983
2048	29	winter	1.2	80	1.2196718790917165	29.002510675805173
2048	8	autumn	1	15	1.0095394086791707	8.012637892211993
2048	17	autumn	1.2	15	1.2185520768272846	16.99903817375488
2048	19	winter	1.5	80	1.5155599413628933	19.013301231366135
2048	21	summer	1.5	15	1.4960217086219314	20.994141241286094
2048	33	spring	1.5	15	1.5019870779748359	32.98183998357683
2048	33	autumn	1.5	15	1.4882047955238804	33.01163391313239
2048	5	summer	1	15	1.0144572440031456	4.9858248631603175
2048	14	spring	1.2	15	1.184090777798882	14.019678959116758
2048	4	winter	1	80	0.9987020943404166	4.002801062669389
2048	20	winter	1.1	80	1.0855995953974025	19.98026560831172
2048	12	summer	1.7	15	1.7095291462330433	12.013792946483928
2048	39	autumn	1.4	15	1.4172715785012848	39.01824046833076
2048	41	spring	1.4	15	1.3802208813563606	41.00224318400923
2048	31	summer	1.4	15	1.3949535392683674	30.980656306542556
2048	21	winter	1.4	80	1.418713431388182	21.008657624157596
2048	47	winter	1.3	80	1.2803462267934935	47.004056438101884
2048	43	summer	1.3	15	1.2819406746946773	43.00013324514277
2048	25	spring	1.3	15	1.2874579661481393	24.983898445641977
2048	12	winter	1.7	80	1.6811480538864743	12.014488592565241
2048	7	spring	1	15	1.0087695710455538	7.010486109750572
2048	23	autumn	1.3	15	1.2869705832120037	23.007433655335372
2048	15	spring	1.1	15	1.1124909426037488	15.010618281117992
2048	18	summer	1.1	15	1.0832928048909543	18.018140432561495
2048	17	winter	1.6	80	1.6141288103137914	16.9805199544208
2048	14	summer	1.6	15	1.619972765331375	13.98969616226265
2048	24	spring	1.6	15	1.6010660964662777	24.004406986707895
2048	20	autumn	1.6	15	1.5881775663858593	19.983763335676272
2048	2	autumn	1.7	15	1.7047910179367647	1.9823049952558134
2048	4	spring	1.7	15	1.6952676031288663	3.9822659661724154
2048	15	autumn	1.1	15	1.1155137066368825	15.006042321111654
2049	26	autumn	1.3	15	1.2972591748481848	26.008584244480737
2049	25	spring	1.3	15	1.3018405021437585	25.005091039867324
2049	37	summer	1.3	15	1.2923172838311867	36.99608709926813
2049	33	winter	1.3	80	1.285812168855847	32.989656860289976
2049	19	autumn	1.1	15	1.0878733895513228	19.01759742546915
2049	16	winter	1.5	80	1.4987614983923032	16.018038747756723
2049	15	spring	1.1	15	1.1006662235348275	14.994209731163755
2049	1	winter	1.8	80	1.8161031478900944	1.0087835121168902
2049	9	spring	1	15	1.0160928379460707	9.014133656078888
2049	4	autumn	1	15	0.9819361401216007	3.998402072314874
2049	17	winter	1.6	80	1.6012558454868555	16.98012879657618
2049	14	summer	1.6	15	1.6154085767146975	14.014283659663121
2049	19	spring	1.6	15	1.6112285552094843	18.986519107847016
2049	13	autumn	1.6	15	1.5922978809150024	12.98648047406607
2049	25	summer	1.5	15	1.4939197073902388	24.996002648241486
2049	39	winter	1.4	80	1.4067942161666915	39.013678924580034
2049	29	summer	1.4	15	1.382014234846535	29.00109175100828
2049	5	autumn	1.7	15	1.7017977006387373	4.9907193433793875
2049	15	winter	1.1	80	1.0896904484922165	15.017535509756343
2049	3	summer	1	15	0.9945026673961536	2.9917544787819796
2049	13	summer	1.1	15	1.106960353771569	13.016814931246024
2049	12	summer	1.7	15	1.6911970121644353	12.010088347770349
2049	13	winter	1.7	80	1.694178942970727	12.983481588807155
2049	18	autumn	1.2	15	1.1837264335649125	18.001597715507224
2049	15	spring	1.2	15	1.2141638307798959	15.018556613590013
2049	40	summer	1.2	15	1.1884505746384184	39.99002554814647
2049	34	winter	1.2	80	1.2148852975638826	33.9836504942362
2049	42	autumn	1.5	15	1.519578971872725	42.000371040871194
2049	40	spring	1.5	15	1.5043287447849443	39.991443204209205
2049	36	spring	1.4	15	1.389204863165982	36.00815852318496
2049	38	autumn	1.4	15	1.4171191331661446	38.01777041882638
2049	7	spring	1.7	15	1.6825159507200813	7.010504953800543
2049	2	winter	1	80	1.0081932443269486	2.019204487184132
2050	26	autumn	1.3	15	1.312039228455806	25.985872181376198
2050	41	autumn	1.5	15	1.4888304118708053	41.01800530826504
2050	5	spring	1	15	0.9822731348330486	4.995278007477446
2050	5	summer	1	15	0.9926707093416235	5.0104836923459946
2050	2	winter	1	80	1.0040131273789248	1.9911486228119386
2050	25	spring	1.3	15	1.314252378985714	25.01005376431607
2050	18	winter	1.5	80	1.494076635767868	17.994068264081235
2050	18	summer	1.5	15	1.5192735691657469	18.00862126955737
2050	42	spring	1.5	15	1.4945437375331785	41.99839757575865
2050	3	autumn	1	15	1.010749616209022	2.9906837336778693
2050	38	summer	1.3	15	1.2846934521768605	38.00304247074483
2050	11	winter	1.7	80	1.6887346168499873	10.999326674115268
2050	26	spring	1.2	15	1.2035567870992803	26.00954171543079
2050	37	winter	1.4	80	1.3961153526353067	37.002259387403015
2050	38	winter	1.3	80	1.316038484914167	38.0017972201437
2050	36	summer	1.4	15	1.3805061406349417	36.01405177806211
2050	12	winter	1.1	80	1.107160346205205	12.012389730352156
2050	17	summer	1.1	15	1.0872819498162696	17.01596579331729
2050	14	spring	1.1	15	1.1056698646320993	14.001652338825858
2050	13	autumn	1.1	15	1.1152052736105973	13.015957594019733
2050	18	autumn	1.2	15	1.1828735386329257	17.986817864446294
2050	32	summer	1.2	15	1.2166823823684003	31.98042360178609
2050	34	winter	1.2	80	1.1896255180998094	33.983129566493666
2050	32	spring	1.4	15	1.4136907032438744	32.00830975845912
2050	42	autumn	1.4	15	1.3988609559821903	42.00003121506619
2050	15	autumn	1.6	15	1.580938479853899	14.981145577683261
2050	23	summer	1.6	15	1.595263926892805	23.012009483296467
2050	15	spring	1.6	15	1.5803239554017143	15.005520649585558
2050	7	summer	1.7	15	1.7129738679339872	7.019308976572289
2050	5	spring	1.7	15	1.6939444741337228	4.993331590695304
2050	7	autumn	1.7	15	1.6911116102157988	6.98208172283621
2050	20	winter	1.6	80	1.5955887445726744	20.006737963889293
2051	25	autumn	1.6	15	1.6185533186985894	24.985987223395888
2051	7	spring	1.7	15	1.716112398034674	7.01991096615171
2051	16	summer	1.7	15	1.6800950796104794	16.015731344343735
2051	14	winter	1.7	80	1.702407687538033	13.997439252897546
2051	17	winter	1.1	80	1.088749463558662	17.01615242161961
2051	14	summer	1.1	15	1.1052104029702854	14.012410102798126
2051	13	autumn	1.1	15	1.1076396732508964	12.983306656675119
2051	15	winter	1.6	80	1.607866029512192	15.01985573329766
2051	16	summer	1.6	15	1.6195152290937498	15.982700295217326
2051	5	spring	1	15	0.9908747829210655	5.003847535356306
2051	9	autumn	1	15	0.9919653732045589	9.000945322213799
2051	15	spring	1.6	15	1.612919025418605	15.008950101274156
2051	37	autumn	1.4	15	1.41772631603009	36.99411107592459
2051	13	spring	1.1	15	1.1110348291900636	13.010941681502858
2051	40	spring	1.4	15	1.3940837957712682	39.99140518727236
2051	9	summer	1	15	1.007773126872001	8.99279144490886
2051	35	winter	1.4	80	1.3993422199944283	34.98240238993253
2051	37	winter	1.3	80	1.2903973655925836	37.003470528604375
2051	6	autumn	1.7	15	1.6949235740206783	5.992035135240506
2051	41	summer	1.4	15	1.4019193305656517	40.98332714507439
2051	31	summer	1.3	15	1.2860737032179956	30.980219655292228
2051	22	winter	1.5	80	1.5144127327407464	22.012295059732637
2051	21	summer	1.5	15	1.5050096206054466	21.003778082344706
2051	37	spring	1.5	15	1.4971450853233688	37.01414974720974
2051	30	autumn	1.5	15	1.495896421125862	30.006300472215237
2051	34	spring	1.3	15	1.314347702874586	34.008710400848784
2051	26	winter	1.2	80	1.2155397247209394	26.010920535456886
2051	25	summer	1.2	15	1.1844576707008425	24.983616613841885
2051	16	spring	1.2	15	1.214940428929767	16.01354538646262
2051	12	autumn	1.2	15	1.18917126606433	11.988979214325946
2051	34	autumn	1.3	15	1.3083064586448019	34.005552673585136
2051	9	winter	1	80	0.9874815903125923	9.017166379296228
2052	20	autumn	1.3	15	1.2872253354379413	19.995760696028512
2052	26	spring	1.3	15	1.2936478130550328	26.01024672481462
2052	16	summer	1.7	15	1.7058324407214116	16.010958280243145
2052	37	winter	1.3	80	1.2976876540121265	36.999839518477444
2052	14	winter	1.7	80	1.7134073458845536	14.010845843970133
2052	7	autumn	1.7	15	1.7132304817610933	7.011412398609713
2052	11	spring	1.7	15	1.6920055661686073	11.014866445291588
2052	40	winter	1.4	80	1.4127595727047528	39.99110097223622
2052	45	summer	1.4	15	1.3808974019583864	44.99875020930448
2052	33	autumn	1.4	15	1.382369219361514	32.98294313618603
2052	37	summer	1.3	15	1.304906264674181	37.01910288102874
2052	37	spring	1.4	15	1.3974671071989415	36.98002984982781
2052	45	autumn	1.5	15	1.5137371255071745	45.005521132780004
2052	24	spring	1.6	15	1.6012636636443993	24.009983337748615
2052	13	autumn	1.1	15	1.086006888744624	12.983550947083575
2052	14	spring	1.1	15	1.0898354753616577	13.999862898320963
2052	17	summer	1.6	15	1.6022579735399451	16.987642968702477
2052	19	autumn	1.6	15	1.6012441219756302	19.00387910948288
2052	4	winter	1	80	0.9952638780223828	3.9976399728896355
2052	4	summer	1	15	0.9946864547037211	3.9890471161767165
2052	7	spring	1	15	1.0042908723316453	6.9934189228879875
2052	14	summer	1.1	15	1.1031618851671388	13.995240383279345
2052	14	winter	1.1	80	1.0833015612079866	14.012985039760537
2052	6	autumn	1	15	0.9907160970907148	6.007938402806149
2052	18	autumn	1.2	15	1.1824932727396542	18.010759621363658
2052	37	spring	1.5	15	1.5018737999703813	37.01043701387107
2052	22	summer	1.2	15	1.19764072884676	21.991417390967374
2052	15	spring	1.2	15	1.183691322954571	14.989580060162657
2052	22	summer	1.5	15	1.501264395366994	22.019998926494424
2052	25	winter	1.5	80	1.489343824958222	24.98718628753276
2052	20	winter	1.2	80	1.1869638179616862	20.000837363764084
2052	17	winter	1.6	80	1.6186593674954468	17.000586599596478
2053	7	autumn	1.7	15	1.689754033077987	6.995044747584176
2053	34	autumn	1.4	15	1.3835885555518324	34.000354226803395
2053	30	spring	1.4	15	1.4054301693994864	29.999148836907406
2053	35	summer	1.4	15	1.3917082999258716	35.019031013529855
2053	20	autumn	1.2	15	1.183976761513055	20.001812877384975
2053	19	winter	1.2	80	1.2148206099686412	19.008268737600584
2053	32	autumn	1.6	15	1.6067674849334448	31.987676675355093
2053	24	spring	1.6	15	1.5918826335711769	24.01936466575955
2053	16	summer	1.6	15	1.5857951827893706	16.01193738011894
2053	10	spring	1.7	15	1.7112120503454844	10.011691153624827
2053	24	summer	1.2	15	1.2062789227837505	23.988163230917525
2053	16	spring	1.2	15	1.192837519286921	16.010337471533678
2053	35	winter	1.4	80	1.4076831347310856	34.99000635887113
2053	19	winter	1.6	80	1.588596779642178	19.003789691592342
2053	10	summer	1.7	15	1.701342653888861	9.991539016689153
2053	4	summer	1.8	15	1.8092747882257043	4.0162484903027575
2053	37	autumn	1.5	15	1.48798790141281	36.99053905960776
2053	44	spring	1.5	15	1.499049078957528	44.013205475704005
2053	29	summer	1.5	15	1.5038819278868143	28.984793198693573
2053	31	winter	1.5	80	1.4934013042711434	31.001693206908072
2053	13	winter	1.1	80	1.1118781444297823	13.014281471170078
2053	12	summer	1.1	15	1.1182011072237776	11.99016378002272
2053	12	winter	1.7	80	1.6845965798488725	12.019273016394374
2053	9	autumn	1.1	15	1.1156611973365922	9.001427325476747
2053	16	spring	1.1	15	1.083223707401612	16.0008315191996
2053	5	spring	1	15	1.0171980957242786	5.006133086923729
2053	4	summer	1	15	0.9868395117185552	3.9944502084063616
2053	4	winter	1	80	1.0039950221770082	3.990760424968263
2053	22	autumn	1.3	15	1.310738569929229	21.98335814050847
2053	21	spring	1.3	15	1.283898904030757	20.98980592674077
2053	42	summer	1.3	15	1.30522707963403	41.992377936895096
2053	2	winter	1.8	80	1.7816047972859759	2.0197168923205187
2053	7	autumn	1	15	0.9907406513472851	6.994487137850128
2053	37	winter	1.3	80	1.2815306383568161	37.01131179776274
2054	2	autumn	1.8	15	1.7814406224768347	2.0042503524547897
2054	1	spring	1.8	15	1.7909150334903265	0.9848503579791649
2054	15	autumn	1.1	15	1.093990411942637	15.014090301187311
2054	30	spring	1.6	15	1.5843814023233713	29.991904430789774
2054	20	summer	1.6	15	1.594427247872099	20.01403730412206
2054	25	winter	1.6	80	1.6166798003664427	24.98550510794499
2054	5	winter	1.7	80	1.7056581242541846	4.99661846933204
2054	2	summer	1.8	15	1.8045143072515253	2.0019769391618625
2054	9	summer	1.7	15	1.6800367310376285	9.006230218305925
2054	7	spring	1.7	15	1.71018959202617	7.008869210419767
2054	6	winter	1.1	80	1.0863836820500248	5.9948531889818595
2054	11	summer	1.1	15	1.0976228990862968	11.00535014440294
2054	22	autumn	1.6	15	1.6077097635145634	21.98528835419827
2054	4	winter	1.8	80	1.8182495596479396	4.012582619127874
2054	30	summer	1.4	15	1.4096729218118587	29.99869816520331
2054	21	spring	1.1	15	1.119073402889431	20.987750873680838
2054	40	summer	1.3	15	1.2917532872096087	39.98755888330841
2054	22	spring	1.3	15	1.316554364774715	21.990508647946335
2054	24	autumn	1.3	15	1.3090914078100422	23.982565361881676
2054	2	spring	1	15	1.0054734259752023	2.0072345052115517
2054	30	winter	1.2	80	1.1801227909487242	29.99259657385758
2054	30	summer	1.2	15	1.1846127497536614	30.01611088985084
2054	18	spring	1.2	15	1.195726495862106	18.018740111029377
2054	34	winter	1.3	80	1.303327190173719	33.98923717421909
2054	34	winter	1.5	80	1.4982407711324373	33.99883823810723
2054	19	autumn	1.2	15	1.2122030088245823	19.004026120852295
